image_path,xmin,ymin,xmax,ymax,label,area,compet
NIWO_002_2018.tif,169.0,307.0,195.0,329.0,Tree,572.0,1.0
NIWO_002_2018.tif,186.0,329.0,205.0,348.0,Tree,361.0,1.0
NIWO_002_2018.tif,154.0,208.0,172.0,228.0,Tree,360.0,1.0
NIWO_002_2018.tif,192.0,290.0,211.0,312.0,Tree,418.0,1.0
NIWO_002_2018.tif,102.0,204.0,120.0,228.0,Tree,432.0,1.0
NIWO_002_2018.tif,158.0,148.0,179.0,171.0,Tree,483.0,1.0
NIWO_002_2018.tif,77.0,387.0,97.0,400.0,Tree,260.0,1.0
NIWO_002_2018.tif,73.0,256.0,92.0,273.0,Tree,323.0,1.0
NIWO_002_2018.tif,60.0,262.0,79.0,280.0,Tree,342.0,1.0
NIWO_002_2018.tif,90.0,341.0,111.0,360.0,Tree,399.0,1.0
NIWO_002_2018.tif,290.0,10.0,312.0,27.0,Tree,374.0,1.0
NIWO_002_2018.tif,270.0,1.0,289.0,17.0,Tree,304.0,1.0
NIWO_002_2018.tif,237.0,38.0,251.0,52.0,Tree,196.0,1.0
NIWO_002_2018.tif,349.0,17.0,364.0,36.0,Tree,285.0,1.0
NIWO_002_2018.tif,175.0,344.0,193.0,357.0,Tree,234.0,1.0
NIWO_002_2018.tif,68.0,100.0,88.0,117.0,Tree,340.0,1.0
NIWO_002_2018.tif,57.0,356.0,74.0,374.0,Tree,306.0,1.0
NIWO_002_2018.tif,376.0,62.0,389.0,75.0,Tree,169.0,1.0
NIWO_002_2018.tif,366.0,174.0,383.0,189.0,Tree,255.0,1.0
NIWO_002_2018.tif,372.0,228.0,385.0,246.0,Tree,234.0,1.0
NIWO_002_2018.tif,194.0,113.0,210.0,127.0,Tree,224.0,1.0
NIWO_002_2018.tif,195.0,128.0,210.0,145.0,Tree,255.0,1.0
NIWO_002_2018.tif,156.0,287.0,174.0,304.0,Tree,306.0,1.0
NIWO_002_2018.tif,369.0,80.0,386.0,99.0,Tree,323.0,1.0
NIWO_002_2018.tif,328.0,160.0,347.0,175.0,Tree,285.0,1.0
NIWO_002_2018.tif,111.0,176.0,129.0,197.0,Tree,378.0,1.0
NIWO_002_2018.tif,281.0,144.0,300.0,165.0,Tree,399.0,1.0
NIWO_002_2018.tif,361.0,69.0,373.0,84.0,Tree,180.0,1.0
NIWO_002_2018.tif,346.0,252.0,361.0,268.0,Tree,240.0,1.0
NIWO_002_2018.tif,272.0,165.0,285.0,185.0,Tree,260.0,1.0
NIWO_002_2018.tif,179.0,132.0,193.0,147.0,Tree,210.0,1.0
NIWO_002_2018.tif,115.0,141.0,129.0,155.0,Tree,196.0,1.0
NIWO_002_2018.tif,183.0,197.0,200.0,216.0,Tree,323.0,1.0
NIWO_002_2018.tif,301.0,34.0,316.0,54.0,Tree,300.0,1.0
NIWO_002_2018.tif,317.0,40.0,338.0,60.0,Tree,420.0,1.0
NIWO_002_2018.tif,364.0,249.0,382.0,267.0,Tree,324.0,1.0
NIWO_002_2018.tif,113.0,1.0,130.0,12.0,Tree,187.0,1.0
NIWO_002_2018.tif,260.0,148.0,274.0,166.0,Tree,252.0,1.0
NIWO_002_2018.tif,317.0,98.0,334.0,116.0,Tree,306.0,1.0
NIWO_002_2018.tif,219.0,355.0,244.0,382.0,Tree,675.0,1.0
NIWO_002_2018.tif,286.0,54.0,310.0,76.0,Tree,528.0,1.0
NIWO_002_2018.tif,32.0,266.0,49.0,282.0,Tree,272.0,1.0
NIWO_002_2018.tif,171.0,264.0,191.0,286.0,Tree,440.0,1.0
NIWO_002_2018.tif,316.0,173.0,331.0,193.0,Tree,300.0,1.0
NIWO_002_2018.tif,81.0,44.0,99.0,62.0,Tree,324.0,1.0
NIWO_002_2018.tif,52.0,165.0,74.0,189.0,Tree,528.0,1.0
NIWO_002_2018.tif,5.0,248.0,26.0,268.0,Tree,420.0,1.0
NIWO_002_2018.tif,313.0,58.0,331.0,77.0,Tree,342.0,1.0
NIWO_002_2018.tif,240.0,181.0,259.0,200.0,Tree,361.0,1.0
NIWO_002_2018.tif,250.0,200.0,273.0,223.0,Tree,529.0,1.0
NIWO_002_2018.tif,235.0,223.0,262.0,255.0,Tree,864.0,1.0
NIWO_002_2018.tif,273.0,267.0,301.0,296.0,Tree,812.0,1.0
NIWO_002_2018.tif,256.0,282.0,272.0,302.0,Tree,320.0,1.0
NIWO_002_2018.tif,278.0,342.0,298.0,370.0,Tree,560.0,1.0
NIWO_002_2018.tif,17.0,179.0,42.0,203.0,Tree,600.0,1.0
NIWO_002_2018.tif,42.0,295.0,59.0,311.0,Tree,272.0,1.0
NIWO_002_2018.tif,248.0,299.0,268.0,317.0,Tree,360.0,1.0
NIWO_002_2018.tif,317.0,118.0,335.0,142.0,Tree,432.0,1.0
NIWO_002_2018.tif,139.0,340.0,153.0,357.0,Tree,238.0,1.0
NIWO_002_2018.tif,45.0,342.0,55.0,356.0,Tree,140.0,1.0
NIWO_002_2018.tif,75.0,148.0,91.0,163.0,Tree,240.0,1.0
NIWO_002_2018.tif,75.0,162.0,89.0,176.0,Tree,196.0,1.0
NIWO_002_2018.tif,157.0,81.0,175.0,102.0,Tree,378.0,1.0
NIWO_002_2018.tif,174.0,178.0,192.0,199.0,Tree,378.0,1.0
NIWO_002_2018.tif,202.0,226.0,220.0,244.0,Tree,324.0,1.0
NIWO_002_2018.tif,205.0,248.0,226.0,271.0,Tree,483.0,1.0
NIWO_002_2018.tif,224.0,332.0,241.0,349.0,Tree,289.0,1.0
NIWO_002_2018.tif,253.0,345.0,277.0,365.0,Tree,480.0,1.0
NIWO_002_2018.tif,354.0,226.0,368.0,247.0,Tree,294.0,1.0
NIWO_002_2018.tif,57.0,309.0,74.0,333.0,Tree,408.0,1.0
NIWO_002_2018.tif,133.0,197.0,147.0,210.0,Tree,182.0,1.0
NIWO_002_2018.tif,99.0,366.0,113.0,382.0,Tree,224.0,1.0
NIWO_002_2018.tif,60.0,82.0,76.0,100.0,Tree,288.0,1.0
NIWO_002_2018.tif,270.0,28.0,284.0,43.0,Tree,210.0,1.0
NIWO_002_2018.tif,282.0,25.0,297.0,47.0,Tree,330.0,1.0
NIWO_002_2018.tif,97.0,38.0,116.0,58.0,Tree,380.0,1.0
NIWO_002_2018.tif,114.0,25.0,130.0,46.0,Tree,336.0,1.0
NIWO_002_2018.tif,148.0,38.0,172.0,59.0,Tree,504.0,1.0
NIWO_002_2018.tif,162.0,56.0,187.0,80.0,Tree,600.0,1.0
NIWO_002_2018.tif,90.0,84.0,110.0,108.0,Tree,480.0,1.0
NIWO_002_2018.tif,90.0,154.0,104.0,170.0,Tree,224.0,1.0
NIWO_002_2018.tif,77.0,187.0,91.0,210.0,Tree,322.0,1.0
NIWO_002_2018.tif,57.0,337.0,72.0,356.0,Tree,285.0,1.0
NIWO_002_2018.tif,368.0,129.0,391.0,156.0,Tree,621.0,1.0
NIWO_002_2018.tif,368.0,189.0,389.0,215.0,Tree,546.0,1.0
NIWO_002_2018.tif,266.0,228.0,289.0,249.0,Tree,483.0,1.0
NIWO_002_2018.tif,162.0,110.0,178.0,125.0,Tree,240.0,1.0
NIWO_002_2018.tif,252.0,93.0,269.0,107.0,Tree,238.0,1.0
NIWO_002_2018.tif,242.0,79.0,254.0,95.0,Tree,192.0,1.0
NIWO_002_2018.tif,301.0,103.0,316.0,120.0,Tree,255.0,1.0
NIWO_002_2018.tif,340.0,130.0,358.0,147.0,Tree,306.0,1.0
NIWO_002_2018.tif,226.0,297.0,247.0,318.0,Tree,441.0,1.0
NIWO_002_2018.tif,174.0,1.0,200.0,28.0,Tree,702.0,1.0
NIWO_002_2018.tif,214.0,18.0,228.0,36.0,Tree,252.0,1.0
NIWO_002_2018.tif,224.0,81.0,242.0,98.0,Tree,306.0,1.0
NIWO_002_2018.tif,348.0,78.0,365.0,99.0,Tree,357.0,1.0
NIWO_002_2018.tif,286.0,167.0,303.0,192.0,Tree,425.0,1.0
NIWO_002_2018.tif,144.0,265.0,169.0,287.0,Tree,550.0,1.0
NIWO_002_2018.tif,78.0,117.0,95.0,135.0,Tree,306.0,1.0
NIWO_002_2018.tif,113.0,102.0,129.0,116.0,Tree,224.0,1.0
NIWO_002_2018.tif,147.0,190.0,163.0,208.0,Tree,288.0,1.0
NIWO_002_2018.tif,83.0,223.0,105.0,245.0,Tree,484.0,1.0
NIWO_002_2018.tif,96.0,259.0,114.0,281.0,Tree,396.0,1.0
NIWO_002_2018.tif,185.0,148.0,201.0,172.0,Tree,384.0,1.0
NIWO_002_2018.tif,170.0,222.0,193.0,250.0,Tree,644.0,1.0
NIWO_002_2018.tif,150.0,12.0,168.0,38.0,Tree,468.0,1.0
NIWO_002_2018.tif,43.0,25.0,66.0,49.0,Tree,552.0,1.0
NIWO_002_2018.tif,307.0,77.0,324.0,94.0,Tree,289.0,1.0
NIWO_002_2018.tif,106.0,152.0,123.0,173.0,Tree,357.0,1.0
NIWO_002_2018.tif,215.0,174.0,237.0,204.0,Tree,660.0,1.0
NIWO_004_2018.tif,103.0,287.0,123.0,308.0,Tree,420.0,1.0
NIWO_004_2018.tif,1.0,54.0,15.0,65.0,Tree,154.0,1.0
NIWO_004_2018.tif,140.0,126.0,154.0,142.0,Tree,224.0,1.0
NIWO_004_2018.tif,225.0,325.0,251.0,347.0,Tree,572.0,1.0
NIWO_004_2018.tif,6.0,144.0,39.0,182.0,Tree,1254.0,1.0
NIWO_004_2018.tif,117.0,32.0,129.0,42.0,Tree,120.0,1.0
NIWO_004_2018.tif,388.0,43.0,400.0,59.0,Tree,192.0,1.0
NIWO_004_2018.tif,383.0,81.0,394.0,91.0,Tree,110.0,1.0
NIWO_004_2018.tif,1.0,250.0,16.0,277.0,Tree,405.0,1.0
NIWO_004_2018.tif,57.0,279.0,78.0,296.0,Tree,357.0,1.0
NIWO_004_2018.tif,314.0,363.0,321.0,371.0,Tree,56.0,1.0
NIWO_004_2018.tif,387.0,66.0,400.0,82.0,Tree,208.0,1.0
NIWO_004_2018.tif,345.0,89.0,352.0,98.0,Tree,63.0,1.0
NIWO_004_2018.tif,68.0,75.0,78.0,86.0,Tree,110.0,1.0
NIWO_004_2018.tif,109.0,14.0,131.0,31.0,Tree,374.0,1.0
NIWO_004_2018.tif,319.0,100.0,334.0,116.0,Tree,240.0,1.0
NIWO_004_2018.tif,359.0,66.0,369.0,76.0,Tree,100.0,1.0
NIWO_004_2018.tif,87.0,31.0,102.0,46.0,Tree,225.0,1.0
NIWO_004_2018.tif,108.0,30.0,117.0,41.0,Tree,99.0,1.0
NIWO_004_2018.tif,91.0,23.0,102.0,30.0,Tree,77.0,1.0
NIWO_004_2018.tif,138.0,62.0,159.0,81.0,Tree,399.0,1.0
NIWO_004_2018.tif,126.0,74.0,135.0,82.0,Tree,72.0,1.0
NIWO_004_2018.tif,157.0,101.0,169.0,111.0,Tree,120.0,1.0
NIWO_004_2018.tif,379.0,55.0,389.0,69.0,Tree,140.0,1.0
NIWO_004_2018.tif,336.0,97.0,346.0,111.0,Tree,140.0,1.0
NIWO_004_2018.tif,20.0,260.0,39.0,278.0,Tree,342.0,1.0
NIWO_004_2018.tif,27.0,282.0,45.0,303.0,Tree,378.0,1.0
NIWO_004_2018.tif,4.0,282.0,18.0,304.0,Tree,308.0,1.0
NIWO_004_2018.tif,29.0,228.0,58.0,259.0,Tree,899.0,1.0
NIWO_004_2018.tif,38.0,271.0,54.0,288.0,Tree,272.0,1.0
NIWO_004_2018.tif,63.0,254.0,81.0,269.0,Tree,270.0,1.0
NIWO_004_2018.tif,1.0,178.0,37.0,216.0,Tree,1368.0,1.0
NIWO_004_2018.tif,12.0,66.0,22.0,80.0,Tree,140.0,1.0
NIWO_004_2018.tif,19.0,47.0,30.0,63.0,Tree,176.0,1.0
NIWO_004_2018.tif,75.0,46.0,91.0,61.0,Tree,240.0,1.0
NIWO_004_2018.tif,100.0,43.0,116.0,57.0,Tree,224.0,1.0
NIWO_004_2018.tif,67.0,64.0,77.0,73.0,Tree,90.0,1.0
NIWO_004_2018.tif,140.0,104.0,150.0,112.0,Tree,80.0,1.0
NIWO_004_2018.tif,133.0,115.0,149.0,125.0,Tree,160.0,1.0
NIWO_004_2018.tif,149.0,45.0,166.0,61.0,Tree,272.0,1.0
NIWO_004_2018.tif,227.0,113.0,238.0,123.0,Tree,110.0,1.0
NIWO_004_2018.tif,221.0,122.0,226.0,131.0,Tree,45.0,1.0
NIWO_004_2018.tif,228.0,272.0,242.0,286.0,Tree,196.0,1.0
NIWO_004_2018.tif,246.0,255.0,277.0,287.0,Tree,992.0,1.0
NIWO_004_2018.tif,307.0,371.0,325.0,388.0,Tree,306.0,1.0
NIWO_004_2018.tif,311.0,355.0,323.0,364.0,Tree,108.0,1.0
NIWO_004_2018.tif,303.0,320.0,333.0,355.0,Tree,1050.0,1.0
NIWO_004_2018.tif,296.0,351.0,308.0,362.0,Tree,132.0,1.0
NIWO_004_2018.tif,293.0,364.0,303.0,374.0,Tree,100.0,1.0
NIWO_004_2018.tif,254.0,333.0,277.0,355.0,Tree,506.0,1.0
NIWO_004_2018.tif,249.0,355.0,263.0,380.0,Tree,350.0,1.0
NIWO_004_2018.tif,265.0,364.0,280.0,385.0,Tree,315.0,1.0
NIWO_004_2018.tif,234.0,347.0,246.0,362.0,Tree,180.0,1.0
NIWO_004_2018.tif,218.0,357.0,238.0,378.0,Tree,420.0,1.0
NIWO_004_2018.tif,216.0,374.0,235.0,389.0,Tree,285.0,1.0
NIWO_004_2018.tif,284.0,380.0,300.0,395.0,Tree,240.0,1.0
NIWO_004_2018.tif,346.0,372.0,377.0,400.0,Tree,868.0,1.0
NIWO_004_2018.tif,374.0,358.0,400.0,391.0,Tree,858.0,1.0
NIWO_004_2018.tif,223.0,53.0,250.0,78.0,Tree,675.0,1.0
NIWO_004_2018.tif,351.0,75.0,366.0,91.0,Tree,240.0,1.0
NIWO_004_2018.tif,81.0,260.0,101.0,278.0,Tree,360.0,1.0
NIWO_004_2018.tif,77.0,278.0,98.0,299.0,Tree,441.0,1.0
NIWO_004_2018.tif,334.0,334.0,351.0,354.0,Tree,340.0,1.0
NIWO_004_2018.tif,151.0,117.0,170.0,135.0,Tree,342.0,1.0
NIWO_004_2018.tif,224.0,293.0,262.0,324.0,Tree,1178.0,1.0
NIWO_004_2018.tif,247.0,72.0,266.0,91.0,Tree,361.0,1.0
NIWO_004_2018.tif,268.0,284.0,295.0,311.0,Tree,729.0,1.0
NIWO_004_2018.tif,31.0,36.0,51.0,57.0,Tree,420.0,1.0
NIWO_004_2018.tif,275.0,173.0,298.0,191.0,Tree,414.0,1.0
NIWO_004_2018.tif,273.0,195.0,302.0,221.0,Tree,754.0,1.0
NIWO_004_2018.tif,38.0,133.0,64.0,158.0,Tree,650.0,1.0
NIWO_004_2018.tif,49.0,320.0,75.0,339.0,Tree,494.0,1.0
NIWO_004_2018.tif,74.0,316.0,93.0,337.0,Tree,399.0,1.0
NIWO_004_2018.tif,53.0,298.0,79.0,319.0,Tree,546.0,1.0
NIWO_004_2018.tif,46.0,338.0,80.0,367.0,Tree,986.0,1.0
NIWO_004_2018.tif,77.0,381.0,109.0,400.0,Tree,608.0,1.0
NIWO_004_2018.tif,94.0,356.0,113.0,374.0,Tree,342.0,1.0
NIWO_004_2018.tif,150.0,185.0,197.0,222.0,Tree,1739.0,1.0
NIWO_004_2018.tif,143.0,223.0,163.0,242.0,Tree,380.0,1.0
NIWO_004_2018.tif,117.0,306.0,140.0,331.0,Tree,575.0,1.0
NIWO_004_2018.tif,146.0,316.0,193.0,365.0,Tree,2303.0,1.0
NIWO_004_2018.tif,181.0,215.0,217.0,247.0,Tree,1152.0,1.0
NIWO_005_2018.tif,10.0,127.0,24.0,142.0,Tree,210.0,1.0
NIWO_005_2018.tif,347.0,316.0,362.0,329.0,Tree,195.0,1.0
NIWO_005_2018.tif,45.0,183.0,59.0,196.0,Tree,182.0,1.0
NIWO_005_2018.tif,348.0,337.0,359.0,347.0,Tree,110.0,1.0
NIWO_005_2018.tif,312.0,278.0,331.0,296.0,Tree,342.0,1.0
NIWO_005_2018.tif,357.0,326.0,367.0,337.0,Tree,110.0,1.0
NIWO_005_2018.tif,41.0,210.0,48.0,219.0,Tree,63.0,1.0
NIWO_005_2018.tif,6.0,252.0,18.0,263.0,Tree,132.0,1.0
NIWO_005_2018.tif,391.0,80.0,400.0,93.0,Tree,117.0,1.0
NIWO_005_2018.tif,65.0,234.0,75.0,245.0,Tree,110.0,1.0
NIWO_005_2018.tif,55.0,230.0,64.0,242.0,Tree,108.0,1.0
NIWO_005_2018.tif,46.0,216.0,57.0,229.0,Tree,143.0,1.0
NIWO_005_2018.tif,351.0,251.0,365.0,268.0,Tree,238.0,1.0
NIWO_005_2018.tif,333.0,259.0,348.0,272.0,Tree,195.0,1.0
NIWO_005_2018.tif,330.0,274.0,350.0,292.0,Tree,360.0,1.0
NIWO_005_2018.tif,325.0,295.0,340.0,309.0,Tree,210.0,1.0
NIWO_005_2018.tif,173.0,26.0,193.0,41.0,Tree,300.0,1.0
NIWO_005_2018.tif,372.0,45.0,391.0,64.0,Tree,361.0,1.0
NIWO_005_2018.tif,372.0,31.0,389.0,45.0,Tree,238.0,1.0
NIWO_005_2018.tif,20.0,228.0,50.0,256.0,Tree,840.0,1.0
NIWO_005_2018.tif,175.0,311.0,199.0,330.0,Tree,456.0,1.0
NIWO_005_2018.tif,67.0,122.0,84.0,137.0,Tree,255.0,1.0
NIWO_005_2018.tif,187.0,89.0,206.0,106.0,Tree,323.0,1.0
NIWO_005_2018.tif,321.0,224.0,352.0,254.0,Tree,930.0,1.0
NIWO_005_2018.tif,291.0,325.0,309.0,342.0,Tree,306.0,1.0
NIWO_005_2018.tif,281.0,121.0,298.0,137.0,Tree,272.0,1.0
NIWO_005_2018.tif,266.0,128.0,284.0,148.0,Tree,360.0,1.0
NIWO_005_2018.tif,277.0,107.0,295.0,124.0,Tree,306.0,1.0
NIWO_005_2018.tif,313.0,96.0,326.0,110.0,Tree,182.0,1.0
NIWO_005_2018.tif,138.0,10.0,158.0,27.0,Tree,340.0,1.0
NIWO_005_2018.tif,80.0,250.0,96.0,267.0,Tree,272.0,1.0
NIWO_005_2018.tif,310.0,213.0,329.0,227.0,Tree,266.0,1.0
NIWO_005_2018.tif,351.0,234.0,368.0,250.0,Tree,272.0,1.0
NIWO_005_2018.tif,307.0,298.0,322.0,313.0,Tree,225.0,1.0
NIWO_005_2018.tif,343.0,295.0,357.0,310.0,Tree,210.0,1.0
NIWO_005_2018.tif,242.0,297.0,259.0,315.0,Tree,306.0,1.0
NIWO_005_2018.tif,160.0,8.0,179.0,26.0,Tree,342.0,1.0
NIWO_005_2018.tif,150.0,19.0,168.0,37.0,Tree,324.0,1.0
NIWO_005_2018.tif,313.0,73.0,331.0,87.0,Tree,252.0,1.0
NIWO_005_2018.tif,317.0,56.0,335.0,73.0,Tree,306.0,1.0
NIWO_005_2018.tif,361.0,290.0,377.0,305.0,Tree,240.0,1.0
NIWO_005_2018.tif,242.0,314.0,259.0,327.0,Tree,221.0,1.0
NIWO_005_2018.tif,249.0,330.0,268.0,343.0,Tree,247.0,1.0
NIWO_005_2018.tif,299.0,346.0,313.0,359.0,Tree,182.0,1.0
NIWO_005_2018.tif,295.0,358.0,311.0,372.0,Tree,224.0,1.0
NIWO_005_2018.tif,7.0,144.0,27.0,157.0,Tree,260.0,1.0
NIWO_005_2018.tif,282.0,194.0,299.0,207.0,Tree,221.0,1.0
NIWO_005_2018.tif,284.0,210.0,296.0,221.0,Tree,132.0,1.0
NIWO_005_2018.tif,292.0,220.0,302.0,231.0,Tree,110.0,1.0
NIWO_005_2018.tif,133.0,232.0,150.0,251.0,Tree,323.0,1.0
NIWO_005_2018.tif,249.0,103.0,264.0,121.0,Tree,270.0,1.0
NIWO_005_2018.tif,269.0,159.0,294.0,183.0,Tree,600.0,1.0
NIWO_005_2018.tif,325.0,107.0,343.0,131.0,Tree,432.0,1.0
NIWO_005_2018.tif,258.0,65.0,281.0,87.0,Tree,506.0,1.0
NIWO_005_2018.tif,252.0,84.0,269.0,103.0,Tree,323.0,1.0
NIWO_005_2018.tif,250.0,143.0,270.0,164.0,Tree,420.0,1.0
NIWO_005_2018.tif,367.0,257.0,383.0,278.0,Tree,336.0,1.0
NIWO_005_2018.tif,140.0,301.0,157.0,316.0,Tree,255.0,1.0
NIWO_005_2018.tif,87.0,150.0,110.0,177.0,Tree,621.0,1.0
NIWO_005_2018.tif,71.0,169.0,94.0,194.0,Tree,575.0,1.0
NIWO_005_2018.tif,56.0,189.0,81.0,212.0,Tree,575.0,1.0
NIWO_005_2018.tif,110.0,221.0,126.0,245.0,Tree,384.0,1.0
NIWO_005_2018.tif,136.0,255.0,158.0,274.0,Tree,418.0,1.0
NIWO_005_2018.tif,149.0,282.0,169.0,302.0,Tree,400.0,1.0
NIWO_005_2018.tif,208.0,147.0,235.0,165.0,Tree,486.0,1.0
NIWO_005_2018.tif,343.0,70.0,369.0,96.0,Tree,676.0,1.0
NIWO_005_2018.tif,369.0,92.0,393.0,119.0,Tree,648.0,1.0
NIWO_005_2018.tif,372.0,120.0,395.0,148.0,Tree,644.0,1.0
NIWO_005_2018.tif,180.0,110.0,193.0,124.0,Tree,182.0,1.0
NIWO_005_2018.tif,215.0,170.0,238.0,191.0,Tree,483.0,1.0
NIWO_005_2018.tif,279.0,179.0,291.0,195.0,Tree,192.0,1.0
NIWO_005_2018.tif,199.0,288.0,213.0,304.0,Tree,224.0,1.0
NIWO_005_2018.tif,215.0,286.0,229.0,302.0,Tree,224.0,1.0
NIWO_005_2018.tif,197.0,385.0,212.0,400.0,Tree,225.0,1.0
NIWO_005_2018.tif,365.0,61.0,378.0,76.0,Tree,195.0,1.0
NIWO_005_2018.tif,197.0,64.0,213.0,82.0,Tree,288.0,1.0
NIWO_005_2018.tif,237.0,113.0,252.0,126.0,Tree,195.0,1.0
NIWO_005_2018.tif,296.0,78.0,311.0,95.0,Tree,255.0,1.0
NIWO_005_2018.tif,305.0,118.0,327.0,146.0,Tree,616.0,1.0
NIWO_005_2018.tif,3.0,265.0,30.0,293.0,Tree,756.0,1.0
NIWO_005_2018.tif,108.0,319.0,131.0,350.0,Tree,713.0,1.0
NIWO_005_2018.tif,304.0,101.0,316.0,115.0,Tree,168.0,1.0
NIWO_005_2018.tif,69.0,142.0,88.0,159.0,Tree,323.0,1.0
NIWO_005_2018.tif,79.0,206.0,106.0,234.0,Tree,756.0,1.0
NIWO_005_2018.tif,261.0,297.0,284.0,319.0,Tree,506.0,1.0
NIWO_005_2018.tif,71.0,1.0,92.0,26.0,Tree,525.0,1.0
NIWO_005_2018.tif,9.0,158.0,38.0,181.0,Tree,667.0,1.0
NIWO_005_2018.tif,51.0,290.0,70.0,311.0,Tree,399.0,1.0
NIWO_005_2018.tif,42.0,275.0,54.0,286.0,Tree,132.0,1.0
NIWO_005_2018.tif,45.0,255.0,62.0,273.0,Tree,306.0,1.0
NIWO_005_2018.tif,64.0,276.0,83.0,294.0,Tree,342.0,1.0
NIWO_005_2018.tif,133.0,127.0,173.0,167.0,Tree,1600.0,1.0
NIWO_005_2018.tif,256.0,243.0,288.0,277.0,Tree,1088.0,1.0
NIWO_005_2018.tif,176.0,374.0,193.0,394.0,Tree,340.0,1.0
NIWO_005_2018.tif,167.0,295.0,184.0,311.0,Tree,272.0,1.0
NIWO_005_2018.tif,29.0,195.0,46.0,207.0,Tree,204.0,1.0
NIWO_005_2018.tif,91.0,72.0,113.0,94.0,Tree,484.0,1.0
NIWO_005_2018.tif,112.0,82.0,128.0,97.0,Tree,240.0,1.0
NIWO_005_2018.tif,213.0,62.0,229.0,81.0,Tree,304.0,1.0
NIWO_005_2018.tif,31.0,116.0,50.0,134.0,Tree,342.0,1.0
NIWO_005_2018.tif,21.0,127.0,29.0,134.0,Tree,56.0,1.0
NIWO_005_2018.tif,104.0,127.0,125.0,147.0,Tree,420.0,1.0
NIWO_005_2018.tif,112.0,143.0,131.0,165.0,Tree,418.0,1.0
NIWO_005_2018.tif,173.0,125.0,193.0,146.0,Tree,420.0,1.0
NIWO_005_2018.tif,64.0,249.0,79.0,266.0,Tree,255.0,1.0
NIWO_005_2018.tif,145.0,170.0,166.0,190.0,Tree,420.0,1.0
NIWO_005_2018.tif,211.0,304.0,224.0,320.0,Tree,208.0,1.0
NIWO_005_2018.tif,52.0,9.0,73.0,28.0,Tree,399.0,1.0
NIWO_005_2018.tif,68.0,28.0,87.0,48.0,Tree,380.0,1.0
NIWO_005_2018.tif,65.0,384.0,78.0,400.0,Tree,208.0,1.0
NIWO_005_2018.tif,79.0,381.0,95.0,400.0,Tree,304.0,1.0
NIWO_005_2018.tif,45.0,364.0,73.0,389.0,Tree,700.0,1.0
NIWO_005_2018.tif,338.0,100.0,351.0,117.0,Tree,221.0,1.0
NIWO_005_2018.tif,348.0,102.0,359.0,116.0,Tree,154.0,1.0
NIWO_005_2018.tif,288.0,279.0,309.0,303.0,Tree,504.0,1.0
NIWO_005_2018.tif,292.0,239.0,319.0,274.0,Tree,945.0,1.0
NIWO_005_2018.tif,246.0,194.0,282.0,236.0,Tree,1512.0,1.0
NIWO_005_2018.tif,209.0,194.0,232.0,223.0,Tree,667.0,1.0
NIWO_005_2018.tif,97.0,302.0,112.0,322.0,Tree,300.0,1.0
NIWO_005_2018.tif,84.0,340.0,101.0,357.0,Tree,289.0,1.0
NIWO_005_2018.tif,133.0,311.0,151.0,333.0,Tree,396.0,1.0
NIWO_005_2018.tif,155.0,317.0,173.0,339.0,Tree,396.0,1.0
NIWO_005_2018.tif,171.0,66.0,190.0,87.0,Tree,399.0,1.0
NIWO_010_2018.tif,315.0,91.0,329.0,108.0,Tree,238.0,1.0
NIWO_010_2018.tif,332.0,59.0,350.0,78.0,Tree,342.0,1.0
NIWO_010_2018.tif,106.0,372.0,124.0,388.0,Tree,288.0,1.0
NIWO_010_2018.tif,93.0,15.0,107.0,29.0,Tree,196.0,1.0
NIWO_010_2018.tif,223.0,145.0,238.0,162.0,Tree,255.0,1.0
NIWO_010_2018.tif,124.0,1.0,136.0,10.0,Tree,108.0,1.0
NIWO_010_2018.tif,312.0,117.0,327.0,134.0,Tree,255.0,1.0
NIWO_010_2018.tif,48.0,107.0,63.0,122.0,Tree,225.0,1.0
NIWO_010_2018.tif,38.0,10.0,47.0,17.0,Tree,63.0,1.0
NIWO_010_2018.tif,46.0,7.0,60.0,20.0,Tree,182.0,1.0
NIWO_010_2018.tif,7.0,120.0,22.0,132.0,Tree,180.0,1.0
NIWO_010_2018.tif,109.0,20.0,121.0,35.0,Tree,180.0,1.0
NIWO_010_2018.tif,38.0,380.0,64.0,400.0,Tree,520.0,1.0
NIWO_010_2018.tif,330.0,146.0,354.0,165.0,Tree,456.0,1.0
NIWO_010_2018.tif,238.0,295.0,255.0,312.0,Tree,289.0,1.0
NIWO_010_2018.tif,375.0,75.0,400.0,94.0,Tree,475.0,1.0
NIWO_010_2018.tif,119.0,385.0,141.0,400.0,Tree,330.0,1.0
NIWO_010_2018.tif,153.0,372.0,180.0,399.0,Tree,729.0,1.0
NIWO_010_2018.tif,57.0,2.0,70.0,23.0,Tree,273.0,1.0
NIWO_010_2018.tif,1.0,85.0,24.0,116.0,Tree,713.0,1.0
NIWO_010_2018.tif,363.0,259.0,390.0,283.0,Tree,648.0,1.0
NIWO_010_2018.tif,156.0,1.0,178.0,23.0,Tree,484.0,1.0
NIWO_010_2018.tif,307.0,78.0,320.0,96.0,Tree,234.0,1.0
NIWO_010_2018.tif,329.0,165.0,346.0,182.0,Tree,289.0,1.0
NIWO_010_2018.tif,317.0,162.0,331.0,179.0,Tree,238.0,1.0
